CO_IES;NO;NE;CO;SUL;SE;CO_TURNO_ALUNO;CO_TURNO_MATUTINO;CO_TURNO_VESPERTINO;CO_TURNO_NOTURNO;CO_TURNO_INTEGRAL;CO_TURNO_N_INF;CO_ALUNO;CO_ALUNO_SITUACAO;CO_ALUNO_EVASAO;CO_ALUNO_FORMADO;NO_EVENTO;EVENTO;CO_ALUNO_CEN;CO_COR_RACA_ALUNO;IN_SEXO_ALUNO;NU_IDADE_ALUNO;IN_ALUNO_DEFICIENCIA;IN_DEF_AUDITIVA;IN_DEF_FISICA;IN_DEF_MENTAL;IN_DEF_MULTIPLA;IN_SURDEZ;IN_SURDOCEGUEIRA;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_ATIVIDADE_COMPLEMENTAR;IN_RESERVA_VAGAS;IN_ING_CONVENIO_PECG;IN_RESERVA_ETNICO;IN_RESERVA_DEFICIENCIA;IN_RESERVA_ENSINO_PUBLICO;IN_RESERVA_RENDA_FAMILIAR;IN_RESERVA_OUTROS;IN_APOIO_SOCIAL;IN_APOIO_ALIMENTACAO;IN_APOIO_BOLSA_PERMANENCIA;IN_APOIO_BOLSA_TRABALHO;IN_APOIO_MATERIAL_DIDATICO;IN_APOIO_MORADIA;IN_APOIO_TRANSPORTE;IN_ATIV_ESTAG_N_OBRIG_NAO_REM;IN_ATIV_EXTENSAO_NAO_REM;IN_ATIV_MONITORIA_NAO_REM;IN_ATIV_PESQUISA_NAO_REM;IN_ATIV_ESTAG_N_OBRIG_REM;IN_ATIV_EXTENSAO_REM;IN_ATIV_MONITORIA_REM;IN_ATIV_PESQUISA_REM;ANO_INGRESSO;ANO_BASE;TEMPO;IN_DEF_SUPERDOTACAO;IN_TGD_AUTISMO_INFANTIL;IN_TGD_SINDROME_ASPERGER;IN_TGD_SINDROME_RETT;IN_TGD_TRANSTOR_DESINTEGRATIVO;T1;T2;T3;T4;T5;T6;T7;T8;T9
55;0;0;0;0;1;1;1;0;0;0;0;400007309890;5;1;0;Evadido;1;1;0;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
55;0;0;0;0;1;1;1;0;0;0;0;400007310266;5;1;0;Evadido;1;1;0;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
55;0;0;0;0;1;1;1;0;0;0;0;400007310380;5;1;0;Evadido;1;1;1;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
55;0;0;0;0;1;1;1;0;0;0;0;400011267532;5;1;0;Evadido;1;1;1;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400007288743;4;1;0;Evadido;1;1;1;1;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400013244687;4;1;0;Evadido;1;1;3;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400007289462;4;1;0;Evadido;1;1;1;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400007289383;4;1;0;Evadido;1;1;0;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400007289432;4;1;0;Evadido;1;1;1;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400007289664;6;0;1;Formado;1;1;1;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400007289665;6;0;1;Formado;1;1;1;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400007289676;6;0;1;Formado;1;1;1;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400007289678;6;0;1;Formado;1;1;4;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400004500720;6;0;1;Formado;1;1;1;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400007289856;4;1;0;Evadido;1;1;1;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400011262550;4;1;0;Evadido;1;1;3;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400011267612;4;1;0;Evadido;1;1;1;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400011267614;4;1;0;Evadido;1;1;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400010511341;4;1;0;Evadido;1;1;1;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400004500723;6;0;1;Formado;1;1;1;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400010105766;4;1;0;Evadido;1;1;3;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400002986229;4;1;0;Evadido;1;1;0;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400015377141;4;1;0;Evadido;1;1;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400015377189;4;1;0;Evadido;1;1;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400015377193;4;1;0;Evadido;1;1;0;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400015377199;4;1;0;Evadido;1;1;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400015377232;4;1;0;Evadido;1;1;0;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400013236344;4;1;0;Evadido;1;1;0;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400015377236;5;1;0;Evadido;1;1;1;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
55;0;0;0;0;1;3;0;0;1;0;0;400015377198;5;1;0;Evadido;1;1;1;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400016688701;4;1;0;Evadido;1;1;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2013;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400016688713;4;1;0;Evadido;1;1;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2013;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400011841599;4;1;0;Evadido;1;1;9;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400011841602;4;1;0;Evadido;1;1;1;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400002664539;6;0;1;Formado;1;1;1;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400006156338;6;0;1;Formado;1;1;1;1;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400006156404;6;0;1;Formado;1;1;1;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400006156493;6;0;1;Formado;1;1;1;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400006156497;6;0;1;Formado;1;1;9;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400006156778;4;1;0;Evadido;1;1;9;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400009248005;6;0;1;Formado;1;1;1;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400009248006;6;0;1;Formado;1;1;3;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400009248007;6;0;1;Formado;1;1;1;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400009248035;6;0;1;Formado;1;1;1;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400009248049;6;0;1;Formado;1;1;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400009248056;6;0;1;Formado;1;1;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400009248062;6;0;1;Formado;1;1;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400009248079;6;0;1;Formado;1;1;1;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400013768229;4;1;0;Evadido;1;1;4;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400013768235;4;1;0;Evadido;1;1;1;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400004201854;6;0;1;Formado;1;1;1;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400004644719;4;1;0;Evadido;1;1;9;1;31;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400011155217;4;1;0;Evadido;1;1;1;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400001354289;4;1;0;Evadido;1;1;0;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400011156435;4;1;0;Evadido;1;1;4;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400006325681;6;0;1;Formado;1;1;4;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400005836170;4;1;0;Evadido;1;1;1;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400005833047;4;1;0;Evadido;1;1;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400005840065;4;1;0;Evadido;1;1;3;1;23;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400012934003;4;1;0;Evadido;1;1;1;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400013033094;4;1;0;Evadido;1;1;1;0;19;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400012206677;4;1;0;Evadido;1;1;1;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400013033226;4;1;0;Evadido;1;1;4;0;20;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400013033288;4;1;0;Evadido;1;1;1;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400013033741;4;1;0;Evadido;1;1;1;1;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400013034063;4;1;0;Evadido;1;1;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400013034180;4;1;0;Evadido;1;1;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400013020894;4;1;0;Evadido;1;1;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400013021324;4;1;0;Evadido;1;1;1;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400013021425;4;1;0;Evadido;1;1;4;1;21;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400014013764;4;1;0;Evadido;1;1;1;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400014013903;4;1;0;Evadido;1;1;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400014014271;4;1;0;Evadido;1;1;9;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400014014279;4;1;0;Evadido;1;1;1;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400014014296;4;1;0;Evadido;1;1;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
57;0;0;0;1;0;3;0;0;1;0;0;400015644304;4;1;0;Evadido;1;1;0;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2013;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400009879330;6;0;1;Formado;1;1;3;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400001355710;4;1;0;Evadido;1;1;3;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400009879352;6;0;1;Formado;1;1;3;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400001978864;6;0;1;Formado;1;1;3;1;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400009879395;6;0;1;Formado;1;1;3;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400014150125;4;1;0;Evadido;1;1;3;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400010139434;6;0;1;Formado;1;1;3;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400006306058;4;1;0;Evadido;1;1;0;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2013;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400009879416;6;0;1;Formado;1;1;3;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2013;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400011170595;4;1;0;Evadido;1;1;3;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2013;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400009879420;6;0;1;Formado;1;1;3;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2013;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
