CO_IES;CO_CATEGORIA_ADMINISTRATIVA;CO_ORGANIZACAO_ACADEMICA;TP_TURNO;CO_GRAU_ACADEMICO;CO_ALUNO;TP_SITUACAO;TP_COR_RACA;TP_SEXO;NU_ANO_NASCIMENTO;NU_MES_NASCIMENTO;NU_DIA_NASCIMENTO;IDADE;CO_NACIONALIDADE;CO_PAIS_ORIGEM;TP_DEFICIENCIA;IN_DEFICIENCIA_AUDITIVA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_INTELECTUAL;IN_DEFICIENCIA_MULTIPLA;IN_DEFICIENCIA_SURDEZ;IN_DEFICIENCIA_SURDOCEGUEIRA;IN_DEFICIENCIA_BAIXA_VISAO;IN_DEFICIENCIA_CEGUEIRA;DT_INGRESSO_CURSO;IN_ATIVIDADE_EXTRACURRICULAR;IN_RESERVA_VAGAS;IN_FINANCIAMENTO_ESTUDANTIL;IN_INGRESSO_VESTIBULAR;IN_INGRESSO_ENEM;IN_INGRESSO_OUTRO_TIPO_SELECAO;IN_INGRESSO_CONVENIO_PECG;IN_INGRESSO_OUTRA_FORMA;IN_RESERVA_ETNICO;IN_RESERVA_DEFICIENCIA;IN_RESERVA_ENSINO_PUBLICO;IN_RESERVA_RENDA_FAMILIAR;IN_RESERVA_OUTRA;IN_FIN_REEMB_FIES;IN_FIN_REEMB_ESTADUAL;IN_FIN_REEMB_MUNICIPAL;IN_FIN_REEMB_PROG_IES;IN_FIN_REEMB_ENT_EXTERNA;IN_FIN_REEMB_OUTRA;IN_FIN_NAOREEMB_PROUNI_INTEGR;IN_FIN_NAOREEMB_PROUNI_PARCIAL;IN_FIN_NAOREEMB_ESTADUAL;IN_FIN_NAOREEMB_MUNICIPAL;IN_FIN_NAOREEMB_PROG_IES;IN_FIN_NAOREEMB_ENT_EXTERNA;IN_FIN_NAOREEMB_OUTRA;IN_APOIO_SOCIAL;IN_APOIO_ALIMENTACAO;IN_APOIO_BOLSA_PERMANENCIA;IN_APOIO_BOLSA_TRABALHO;IN_APOIO_MATERIAL_DIDATICO;IN_APOIO_MORADIA;IN_APOIO_TRANSPORTE;IN_COMPLEMENTAR_ESTAGIO;IN_COMPLEMENTAR_EXTENSAO;IN_COMPLEMENTAR_MONITORIA;IN_COMPLEMENTAR_PESQUISA;IN_BOLSA_ESTAGIO;IN_BOLSA_EXTENSAO;IN_BOLSA_MONITORIA;IN_BOLSA_PESQUISA;IN_MATRICULA;IN_CONCLUINTE;IN_INGRESSO_TOTAL;IN_INGRESSO_PROCESSO_SELETIVO;IN_OUTRAS_FORMAS;ANO_INGRESSO;ANO_BASE;TEMPO;TP_ESCOLA_CONCLUSAO_ENS_MEDIO;IN_DEFICIENCIA_SUPERDOTACAO;IN_TGD_AUTISMO_INFANTIL;IN_TGD_SINDROME_ASPERGER;IN_TGD_SINDROME_RETT;IN_TGD_TRANSTOR_DESINTEGRATIVO;IN_ALUNO_PARFOR;TP_SEMESTRE_CONCLUSAO;IN_INGRESSO_AVALIACAO_SERIADA;IN_INGRESSO_TRANSF_EXOFFICIO;IN_INGRESSO_DECISAO_JUDICIAL;IN_INGRESSO_VAGA_NOVA;IN_INGRESSO_SELECAO_SIMPLIFICA;IN_INGRESSO_VAGA_REMANESC;IN_INGRESSO_VAGA_PROG_ESPECIAL;TP_SEMESTRE_REFERENCIA;IN_MOBILIDADE_ACADEMICA;CO_PAIS_DESTINO;CO_MOBILIDADE_ACADEMICA;CO_MOBILIDADE_ACADEMICA_INTERN;CO_IES_DESTINO;QT_CARGA_HORARIA_TOTAL;QT_CARGA_HORARIA_INTEG;IN_INGRESSO_EGRESSO
1;1;1;3;1;400008503264;3;3;2;1986;8;30;31;1;76;2;;;;;;;;;01/07/2012;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2012;2017;6;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;0;0
1;1;1;3;1;400008503700;2;2;2;1989;12;20;28;1;76;2;;;;;;;;;01/07/2011;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2011;2017;7;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;320;0
1;1;1;3;1;400008503724;4;2;2;1987;8;2;30;1;76;2;;;;;;;;;01/01/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;1;0;2;;;;;;3088;0;0
1;1;1;3;1;400008504120;2;3;2;1987;10;27;30;1;76;2;;;;;;;;;01/07/2017;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;1;;;2017;2017;1;2;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3088;0;0
1;1;1;3;1;400008504429;4;1;1;1988;3;1;29;1;76;2;;;;;;;;;01/01/2014;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;1;;;;;;3088;0;0
1;1;1;3;1;400008504804;2;2;2;1983;12;25;34;1;76;2;;;;;;;;;01/01/2017;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3088;704;0
1;1;1;3;1;400008505144;2;1;2;1987;8;6;30;1;76;2;;;;;;;;;01/07/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;1497;0
1;1;1;3;1;400008505628;2;2;1;1983;12;9;34;1;76;2;;;;;;;;;01/01/2012;1;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;0;0;0;1;;;;0;1;0;0;;;2012;2017;6;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;3053;0
1;1;1;3;1;400008505742;2;1;2;1988;3;22;29;1;76;2;;;;;;;;;01/01/2016;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2016;2017;2;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;2612;0
1;1;1;3;1;400008505747;2;3;2;1988;6;11;29;1;76;2;;;;;;;;;01/07/2011;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2011;2017;7;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;0;0
1;1;1;3;1;400008506335;2;3;2;1982;4;6;35;1;76;2;;;;;;;;;01/01/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3088;1312;0
1;1;1;3;1;400008507215;2;1;2;1981;1;31;36;1;76;2;;;;;;;;;01/07/2017;0;1;;0;1;;0;;0;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3088;512;0
1;1;1;3;1;400008507504;3;3;1;1984;11;14;33;1;76;2;;;;;;;;;01/01/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;1;;;;;;;;0;1;0;0;0;0;0;2;;;;;;3088;640;0
1;1;1;3;1;400008508888;6;1;1;1990;1;11;27;1;76;2;;;;;;;;;01/01/2010;1;0;;1;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;1;0;;;1;;1;1;0;;;2010;2017;8;9;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;3120;0
1;1;1;3;1;400008508970;2;1;2;1983;11;15;34;1;76;2;;;;;;;;;01/07/2014;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;2872;0
1;1;1;3;1;400008509317;4;0;1;1989;4;27;28;1;76;2;;;;;;;;;01/01/2012;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2012;2017;6;2;;;;;;;;0;0;0;0;0;1;0;2;;;;;;3088;694;0
1;1;1;3;1;400008509444;4;1;2;1972;11;22;45;1;76;2;;;;;;;;;01/01/2011;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2011;2017;7;2;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;1494;0
1;1;1;3;1;400008509745;2;2;2;1985;9;1;32;1;76;2;;;;;;;;;01/07/2010;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2010;2017;8;9;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;1176;0
1;1;1;3;1;400008509949;4;2;2;1980;7;19;37;1;76;2;;;;;;;;;01/01/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;2;;;;;;;;0;0;0;0;0;1;0;2;;;;;;3088;192;0
1;1;1;3;1;400008511561;3;3;1;1965;12;23;52;1;76;2;;;;;;;;;01/01/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;544;0
1;1;1;3;1;400008512385;4;3;2;1989;7;27;28;1;76;2;;;;;;;;;01/01/2012;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2012;2017;6;2;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;1408;0
1;1;1;3;1;400008512592;3;3;2;1973;9;19;44;1;76;2;;;;;;;;;01/01/2016;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2016;2017;2;2;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;0;0
1;1;1;3;1;400008513017;4;3;2;1990;8;31;27;1;76;2;;;;;;;;;01/01/2013;0;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2013;2017;5;1;;;;;;;;0;0;0;0;0;0;0;1;;;;;;3088;320;0
1;1;1;3;1;400008513283;2;3;1;1986;8;15;31;1;76;2;;;;;;;;;01/01/2017;0;1;;0;1;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3088;0;0
1;1;1;3;1;400008513496;2;3;2;1980;7;28;37;1;76;2;;;;;;;;;01/07/2013;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2013;2017;5;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3088;288;0
1;1;1;3;1;400008513627;4;3;2;1985;2;27;32;1;76;2;;;;;;;;;01/07/2013;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2013;2017;5;1;;;;;;;;0;0;0;0;0;0;0;1;;;;;;3088;0;0
1;1;1;3;1;400008514291;2;1;1;1990;10;6;27;1;76;2;;;;;;;;;01/07/2017;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;1;;;2017;2017;1;2;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3088;64;0
1;1;1;3;1;400008515133;2;1;1;1989;3;5;28;1;76;2;;;;;;;;;01/07/2017;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3088;0;0
1;1;1;3;1;400008516171;4;3;1;1990;5;15;27;1;76;2;;;;;;;;;01/01/2014;0;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;1;;;;;;3088;96;0
1;1;1;3;1;400008516283;2;3;1;1981;11;14;36;1;76;2;;;;;;;;;01/01/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3088;2768;0
1;1;1;3;1;400008516327;3;1;1;1990;11;6;27;1;76;2;;;;;;;;;01/01/2012;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2012;2017;6;2;;;;;;;;0;0;0;0;0;1;0;2;;;;;;3088;458;0
1;1;1;3;1;400008516328;2;3;1;1983;2;17;34;1;76;2;;;;;;;;;01/07/2013;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2013;2017;5;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3088;384;0
1;1;1;3;1;400008516350;3;3;1;1982;1;20;35;1;76;2;;;;;;;;;01/01/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;1;0;2;;;;;;3088;684;0
1;1;1;3;1;400008516385;2;3;2;1991;1;9;26;1;76;2;;;;;;;;;01/01/2016;0;1;;0;1;;0;;0;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;480;0
1;1;1;3;1;400008516395;2;1;1;1991;7;21;26;1;76;2;;;;;;;;;01/01/2016;1;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;1;1;;;1;0;1;0;0;;;2016;2017;2;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;1584;0
1;1;1;3;1;400008516404;2;1;1;1989;2;16;28;1;76;2;;;;;;;;;01/07/2013;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2013;2017;5;2;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3088;2239;0
1;1;1;3;1;400008517623;4;1;1;1972;8;7;45;1;76;2;;;;;;;;;01/01/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;1;0;2;;;;;;3088;128;0
1;1;1;3;1;400008518413;4;3;1;1984;11;19;33;1;76;2;;;;;;;;;01/07/2014;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;448;0
1;1;1;3;1;400008519348;4;3;1;1977;6;22;40;1;76;2;;;;;;;;;01/01/2014;0;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;1;;;;;;3088;0;0
1;1;1;3;1;400008523450;3;3;1;1986;9;5;31;1;76;2;;;;;;;;;01/01/2017;0;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;;;;;;3088;0;0
1;1;1;3;1;400008524700;2;1;2;1988;3;1;29;1;76;2;;;;;;;;;01/01/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3088;1280;0
1;1;1;3;1;400008525562;3;1;2;1989;5;6;28;1;76;2;;;;;;;;;01/01/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;1;0;2;;;;;;3088;848;0
1;1;1;3;1;400009193467;4;3;2;1986;2;22;31;1;76;2;;;;;;;;;01/01/2013;0;1;;0;1;;0;;0;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2013;2017;5;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;1252;0
1;1;1;3;1;400009229283;3;3;2;1992;8;4;25;1;76;2;;;;;;;;;01/07/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;0;0
1;1;1;3;1;400009237502;2;3;1;1990;11;23;27;1;76;2;;;;;;;;;01/07/2017;0;1;;0;1;;0;;0;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3088;64;0
1;1;1;3;1;400009335906;2;3;2;1980;6;29;37;1;76;2;;;;;;;;;01/01/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3088;128;0
1;1;1;3;1;400009336330;4;1;2;1979;11;12;38;1;76;2;;;;;;;;;01/07/2011;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2011;2017;7;2;;;;;;;;0;0;0;0;0;0;0;1;;;;;;3088;64;0
1;1;1;3;1;400009337366;2;3;2;1979;4;23;38;1;76;2;;;;;;;;;01/01/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3088;224;0
1;1;1;3;1;400009347583;3;1;1;1989;7;13;28;1;76;2;;;;;;;;;01/07/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;0;0
1;1;1;3;1;400009614515;3;3;2;1991;12;2;26;1;76;2;;;;;;;;;01/01/2016;0;1;;0;1;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;0;0
1;1;1;3;1;400009614560;3;3;2;1990;11;12;27;1;76;2;;;;;;;;;01/01/2016;0;1;;0;1;;0;;0;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;0;0
1;1;1;3;1;400009614596;3;3;2;1991;10;27;26;1;76;2;;;;;;;;;01/01/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;1;0;2;;;;;;3088;64;0
1;1;1;3;1;400009614598;3;2;2;1991;8;7;26;1;76;2;;;;;;;;;01/07/2013;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2013;2017;5;2;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;64;0
1;1;1;3;1;400009614607;3;2;1;1982;5;14;35;1;76;2;;;;;;;;;01/07/2016;0;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;0;0
1;1;1;3;1;400009614718;4;1;2;1990;5;1;27;1;76;2;;;;;;;;;01/01/2012;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2012;2017;6;2;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;288;0
1;1;1;3;1;400009614840;2;2;1;1983;4;14;34;1;76;2;;;;;;;;;01/07/2017;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;1;;;2017;2017;1;2;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3088;736;0
1;1;1;3;1;400009703560;2;3;2;1993;3;12;24;1;76;2;;;;;;;;;01/01/2014;0;1;;0;1;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;0;0
1;1;1;3;1;400009704426;3;3;1;1992;4;4;25;1;76;2;;;;;;;;;01/07/2013;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2013;2017;5;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;224;0
1;1;1;3;1;400009704873;2;3;1;1993;2;18;24;1;76;2;;;;;;;;;01/01/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;1408;0
1;1;1;3;1;400009705334;2;2;1;1992;3;15;25;1;76;2;;;;;;;;;01/07/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;1152;0
1;1;1;3;1;400009705835;2;3;1;1974;9;26;43;1;76;2;;;;;;;;;01/01/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;1344;0
1;1;1;3;1;400009706510;2;1;2;1987;6;4;30;1;76;2;;;;;;;;;01/07/2017;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;1;;;2017;2017;1;2;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3088;256;0
1;1;1;3;1;400009706829;4;3;2;1982;3;18;35;1;76;2;;;;;;;;;01/01/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;1;0;1;;;;;;3088;128;0
1;1;1;3;1;400010230929;2;2;2;1988;7;2;29;1;76;2;;;;;;;;;01/01/2014;0;1;;0;1;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;1536;0
1;1;1;3;1;400010347439;2;3;1;1987;1;5;30;1;76;2;;;;;;;;;01/07/2016;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;64;0
1;1;1;3;1;400010347602;2;2;2;1988;9;15;29;1;76;2;;;;;;;;;01/01/2016;1;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;0;1;;;;1;1;0;0;;;2016;2017;2;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;800;0
1;1;1;3;1;400010348633;3;2;2;1993;3;21;24;1;76;2;;;;;;;;;01/01/2015;0;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;64;0
1;1;1;3;1;400010348948;3;3;2;1988;4;20;29;1;76;2;;;;;;;;;01/07/2015;0;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;0;0
1;1;1;3;1;400010350493;4;3;2;1981;12;29;36;1;76;2;;;;;;;;;01/07/2013;0;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2013;2017;5;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;224;0
1;1;1;3;1;400010675378;4;3;2;1987;10;12;30;1;76;2;;;;;;;;;01/07/2013;0;1;;0;1;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2013;2017;5;1;;;;;;;;0;0;0;0;0;0;0;1;;;;;;3088;64;0
1;1;1;3;1;400010675478;3;2;2;1988;9;14;29;1;76;2;;;;;;;;;01/07/2016;0;1;;0;1;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;0;0
1;1;1;3;1;400010675929;3;1;1;1990;2;26;27;1;76;2;;;;;;;;;01/01/2016;0;1;;0;1;;0;;0;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;1152;0
1;1;1;3;1;400010676336;2;3;1;1992;7;16;25;1;76;2;;;;;;;;;01/01/2013;0;1;;0;1;;0;;0;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2013;2017;5;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;2560;0
1;1;1;3;1;400011162858;2;1;1;1984;9;9;33;1;76;2;;;;;;;;;01/01/2013;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2013;2017;5;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;1408;0
1;1;1;3;1;400011163273;2;1;1;1965;1;20;52;1;76;2;;;;;;;;;01/07/2012;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2012;2017;6;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;2510;0
1;1;1;3;1;400011163560;2;1;2;1982;4;2;35;1;76;2;;;;;;;;;01/01/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3088;1352;0
1;1;1;3;1;400011164267;3;4;1;1992;5;19;25;1;76;2;;;;;;;;;01/01/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;64;0
1;1;1;3;1;400011164317;3;3;2;1992;6;14;25;1;76;2;;;;;;;;;01/07/2010;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2010;2017;8;9;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3088;352;0
1;1;1;3;1;400011164482;2;1;1;1991;6;27;26;1;76;2;;;;;;;;;01/07/2010;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2010;2017;8;9;;;;;;;;0;0;0;0;0;1;0;2;0;;;;;3088;404;0
